id,product_id,store_id,current_stock,reorder_level,expiry_date,last_updated,created_at,recent_units,previous_units,avg_daily_sales,sales_change_pct,days_of_stock,return_rate,days_to_expiry,issue_type,severity,explanation
d8382e9c-6060-4649-a6d7-b15bb0174b11,PRD-0073,AHM-001,10,14,,2024-12-26,2024-01-01 08:00:00,29,21.0,0.9666666666666667,38.095238095238095,10.344827586206897,0.10344827586206896,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
2980f447-1416-44c1-91e1-c45c9f57401a,PRD-0075,AHM-001,25,35,,2024-12-27,2024-01-01 08:00:00,86,67.0,2.8666666666666667,28.35820895522388,8.720930232558139,0.0,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
b0760f22-e05e-415c-9179-aacc13cdc368,PRD-0080,AHM-001,29,35,,2024-12-25,2024-01-01 08:00:00,116,82.0,3.8666666666666667,41.46341463414634,7.5,0.034482758620689655,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
3380401d-2c50-46de-8d2c-dcd3df21f6d4,PRD-0094,AHM-001,42,42,,2024-12-30,2024-01-01 08:00:00,92,59.0,3.066666666666667,55.932203389830505,13.695652173913043,0.0,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
299899a4-c41b-4665-bf3f-c1865298cd78,PRD-0096,AHM-001,39,42,,2024-12-28,2024-01-01 08:00:00,125,96.0,4.166666666666667,30.208333333333332,9.36,0.04,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
6f374c6f-63fb-4590-903f-c301dc108cf5,PRD-0099,AHM-001,39,42,,2024-12-29,2024-01-01 08:00:00,104,94.0,3.466666666666667,10.638297872340425,11.25,0.0,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
e8646094-9c25-458d-8f65-bca7b92427a2,PRD-0001,AHM-002,14,135,2025-10-21,2024-12-25,2024-01-01 08:00:00,292,213.0,9.733333333333333,37.08920187793427,1.4383561643835618,0.0136986301369863,-132.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
f2387c37-f179-49cd-a5a8-9396573f7f5d,PRD-0024,AHM-002,79,96,2025-01-10,2024-12-24,2024-01-01 08:00:00,172,145.0,5.733333333333333,18.620689655172416,13.779069767441861,0.023255813953488372,-416.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
2daed907-d188-483a-a723-334341609fee,PRD-0028,AHM-002,74,77,2025-03-01,2024-12-25,2024-01-01 08:00:00,140,123.0,4.666666666666667,13.821138211382115,15.857142857142856,0.02142857142857143,-366.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
7c9542db-85ca-4f7d-b5d3-69936c36ae56,PRD-0033,AHM-002,68,77,2025-11-18,2024-12-29,2024-01-01 08:00:00,147,134.0,4.9,9.701492537313433,13.877551020408163,0.02040816326530612,-104.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
68d9507f-c953-4d22-9456-c7029f8567f3,PRD-0046,AHM-002,28,38,2025-10-22,2024-12-29,2024-01-01 08:00:00,78,53.0,2.6,47.16981132075472,10.769230769230768,0.0,-131.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
ffa80c48-7717-48d5-84f4-cd554b673a57,PRD-0049,AHM-002,27,38,2026-11-25,2024-12-31,2024-01-01 08:00:00,64,52.0,2.1333333333333333,23.076923076923077,12.65625,0.015625,268.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
f1708e8f-c8e8-4156-9b05-db283700ded2,PRD-0054,AHM-002,38,38,,2024-12-29,2024-01-01 08:00:00,74,59.0,2.466666666666667,25.423728813559322,15.405405405405405,0.013513513513513514,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
8d484e1b-126c-496e-85fd-9b7aa6c0086f,PRD-0060,AHM-002,27,31,2025-01-08,2024-12-30,2024-01-01 08:00:00,56,44.0,1.8666666666666667,27.27272727272727,14.464285714285714,0.125,-418.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
b70a7ab4-3af2-4ea8-acfc-d00260cba312,PRD-0061,AHM-002,31,31,2026-04-08,2024-12-27,2024-01-01 08:00:00,55,46.0,1.8333333333333333,19.565217391304348,16.90909090909091,0.09090909090909091,37.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
80518f93-abfd-4758-b547-94371f0825a0,PRD-0065,AHM-002,6,8,,2024-12-31,2024-01-01 08:00:00,15,11.0,0.5,36.36363636363637,12.0,0.26666666666666666,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
7530ea15-0434-4c11-a2ba-3f812d6fa86d,PRD-0068,AHM-002,4,8,,2024-12-31,2024-01-01 08:00:00,16,11.0,0.5333333333333333,45.45454545454545,7.5,0.0625,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
57321745-2aaf-4b12-aed2-61a8b37de39d,PRD-0074,AHM-002,6,8,,2024-12-24,2024-01-01 08:00:00,24,20.0,0.8,20.0,7.5,0.4166666666666667,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
1b4b6996-32cb-4394-b8da-ad54247eea5d,PRD-0077,AHM-002,8,19,,2024-12-25,2024-01-01 08:00:00,12,11.0,0.4,9.090909090909092,20.0,0.4166666666666667,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
a1df3605-0bb1-4c6b-a656-1714bc37ac63,PRD-0085,AHM-002,14,15,,2024-12-27,2024-01-01 08:00:00,33,22.0,1.1,50.0,12.727272727272727,0.0,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
1d306171-cf08-4954-bacc-08fe04e8b61a,PRD-0096,AHM-002,23,23,,2024-12-28,2024-01-01 08:00:00,46,40.0,1.5333333333333334,15.0,14.999999999999998,0.021739130434782608,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
21de5295-e104-47c0-b467-5014d565eff4,PRD-0100,AHM-002,0,31,,2024-12-27,2024-01-01 08:00:00,105,79.0,3.5,32.91139240506329,0.0,0.01904761904761905,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
2b4faf19-2ef6-4d9d-81ad-82e1429567f7,PRD-0106,AHM-002,25,31,2027-06-26,2024-12-25,2024-01-01 08:00:00,118,75.0,3.933333333333333,57.333333333333336,6.3559322033898304,0.0,481.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
be8220a7-48ab-45e0-8147-b61dcb7032b0,PRD-0005,KOL-001,224,245,2025-04-01,2024-12-30,2024-01-01 08:00:00,427,341.0,14.233333333333333,25.219941348973606,15.737704918032788,0.00936768149882904,-335.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
361b78c1-0598-4d3c-b486-f45966bbe062,PRD-0010,KOL-001,220,245,2025-07-04,2024-12-27,2024-01-01 08:00:00,425,388.0,14.166666666666666,9.536082474226804,15.529411764705882,0.002352941176470588,-241.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
cb3c46f9-35d4-4080-b942-7ba0c52ec434,PRD-0031,KOL-001,119,140,2025-02-25,2024-12-25,2024-01-01 08:00:00,229,177.0,7.633333333333334,29.37853107344633,15.58951965065502,0.0,-370.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
2d24fb5d-65e1-4e1c-b78e-679928d0b219,PRD-0032,KOL-001,138,140,2025-09-22,2024-12-26,2024-01-01 08:00:00,268,230.0,8.933333333333334,16.52173913043478,15.44776119402985,0.0,-161.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
3b876466-f966-48f9-967e-cca8f2ce3a78,PRD-0034,KOL-001,124,140,2025-02-03,2024-12-24,2024-01-01 08:00:00,326,290.0,10.866666666666667,12.413793103448276,11.411042944785276,0.0,-392.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
e7f3cf0e-516b-4afa-b296-ca1ff9150150,PRD-0035,KOL-001,256,280,2025-01-02,2024-12-25,2024-01-01 08:00:00,444,327.0,14.8,35.77981651376147,17.297297297297295,0.0,-424.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
32b4632f-f52f-460c-999d-0fc55b913384,PRD-0039,KOL-001,250,280,2025-01-08,2024-12-26,2024-01-01 08:00:00,376,318.0,12.533333333333333,18.238993710691823,19.9468085106383,0.0026595744680851063,-418.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
949d2bd1-9aff-4b98-a884-70ebacac607d,PRD-0047,KOL-001,61,70,2026-06-12,2024-12-29,2024-01-01 08:00:00,153,119.0,5.1,28.57142857142857,11.96078431372549,0.0,102.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
aa3b076f-9b5c-4649-9b3e-99ec0e1b1c38,PRD-0052,KOL-001,63,70,,2024-12-25,2024-01-01 08:00:00,148,111.0,4.933333333333334,33.33333333333333,12.77027027027027,0.0,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
20925d7a-7b4d-426d-a78b-e2c409fcad8b,PRD-0053,KOL-001,17,70,,2024-12-29,2024-01-01 08:00:00,120,86.0,4.0,39.53488372093023,4.25,0.025,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
b4eea5cb-f005-4d1f-8397-9ebe3aae312c,PRD-0063,KOL-001,51,56,,2024-12-29,2024-01-01 08:00:00,95,71.0,3.1666666666666665,33.80281690140845,16.105263157894736,0.031578947368421054,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
d297085b-4653-4dd8-879d-1dc7a61544ad,PRD-0064,KOL-001,48,56,,2024-12-29,2024-01-01 08:00:00,189,145.0,6.3,30.344827586206897,7.6190476190476195,0.021164021164021163,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
758e1d44-a09e-4e2b-a578-d21dda73828d,PRD-0078,KOL-001,25,35,,2024-12-31,2024-01-01 08:00:00,25,18.0,0.8333333333333334,38.88888888888889,30.0,0.2,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
84aec1c6-d5a2-48e1-9167-d0adfff41718,PRD-0087,KOL-001,28,28,,2024-12-31,2024-01-01 08:00:00,65,45.0,2.1666666666666665,44.44444444444444,12.923076923076923,0.13846153846153847,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
0b9891e3-6d12-4d5a-b55d-5c268658739b,PRD-0089,KOL-001,24,28,,2024-12-28,2024-01-01 08:00:00,103,76.0,3.433333333333333,35.526315789473685,6.990291262135923,0.02912621359223301,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
5c52b723-dea0-4f22-bd45-80f610a87db2,PRD-0091,KOL-001,25,28,,2024-12-27,2024-01-01 08:00:00,43,33.0,1.4333333333333333,30.303030303030305,17.441860465116278,0.13953488372093023,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
7cb10176-3c4a-4ae0-8f5d-a2e94253bf84,PRD-0096,KOL-001,38,42,,2024-12-29,2024-01-01 08:00:00,85,67.0,2.8333333333333335,26.865671641791046,13.411764705882351,0.0,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
98777556-b821-452a-99cf-566d47e441aa,PRD-0104,KOL-001,17,56,2027-04-15,2024-12-31,2024-01-01 08:00:00,122,84.0,4.066666666666666,45.23809523809524,4.180327868852459,0.02459016393442623,409.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
891b24f3-d0db-4454-8b7e-446cb7440154,PRD-0107,KOL-001,50,56,,2024-12-25,2024-01-01 08:00:00,150,108.0,5.0,38.88888888888889,10.0,0.04,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
f8d6175f-7575-4faf-9d9b-109038353a2e,PRD-0008,KOL-002,99,135,2025-08-31,2024-12-31,2024-01-01 08:00:00,353,292.0,11.766666666666667,20.89041095890411,8.413597733711047,0.0084985835694051,-183.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
ff011a3a-1f9f-4977-9e9d-a951e0add310,PRD-0010,KOL-002,77,135,2025-07-10,2024-12-26,2024-01-01 08:00:00,302,225.0,10.066666666666666,34.22222222222222,7.6490066225165565,0.009933774834437087,-235.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
232df43b-8080-4ecd-8979-baa362d4f942,PRD-0012,KOL-002,113,135,2025-06-05,2024-12-25,2024-01-01 08:00:00,200,166.0,6.666666666666667,20.481927710843372,16.95,0.005,-270.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
0d21094e-f4a1-491e-85db-8cf803db1032,PRD-0014,KOL-002,128,135,2025-04-06,2024-12-30,2024-01-01 08:00:00,338,268.0,11.266666666666667,26.119402985074625,11.36094674556213,0.014792899408284023,-330.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
803c30e6-a3cf-4686-a3c6-59f08d4e1991,PRD-0015,KOL-002,122,135,2025-03-01,2024-12-24,2024-01-01 08:00:00,345,268.0,11.5,28.73134328358209,10.608695652173912,0.0,-366.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
8ee9a745-677f-42a8-85c0-cabe3ae8e667,PRD-0016,KOL-002,108,135,2025-06-09,2024-12-25,2024-01-01 08:00:00,465,309.0,15.5,50.48543689320388,6.967741935483871,0.0,-266.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
ef217c72-d4ff-44c1-86f7-9337e5b8dd8c,PRD-0020,KOL-002,40,135,2026-05-05,2024-12-28,2024-01-01 08:00:00,295,240.0,9.833333333333334,22.916666666666664,4.067796610169491,0.010169491525423728,64.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
2f8be8cb-423d-4966-b8c3-9606f8e16089,PRD-0026,KOL-002,71,96,2025-01-28,2024-12-27,2024-01-01 08:00:00,215,165.0,7.166666666666667,30.303030303030305,9.906976744186046,0.023255813953488372,-398.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
b10b731c-a12b-43fc-be72-928dfc317197,PRD-0054,KOL-002,31,38,,2024-12-25,2024-01-01 08:00:00,92,67.0,3.066666666666667,37.3134328358209,10.108695652173912,0.010869565217391304,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
393adeec-ce11-47e9-8aa8-0e52f7f3d8f6,PRD-0056,KOL-002,27,31,2027-06-15,2024-12-28,2024-01-01 08:00:00,46,36.0,1.5333333333333334,27.77777777777778,17.60869565217391,0.043478260869565216,470.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
2841d84b-a3f4-4557-9616-8b67893f6744,PRD-0077,KOL-002,15,19,,2024-12-24,2024-01-01 08:00:00,55,40.0,1.8333333333333333,37.5,8.181818181818182,0.07272727272727272,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
a8414169-c3fd-4398-b339-73c7192ccbb0,PRD-0106,KOL-002,25,31,2026-11-24,2024-12-31,2024-01-01 08:00:00,25,19.0,0.8333333333333334,31.57894736842105,30.0,0.04,267.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
a706c7c8-6c5d-480a-a344-218a7e821571,PRD-0004,JAI-001,123,135,2025-05-29,2024-12-27,2024-01-01 08:00:00,233,171.0,7.766666666666667,36.25730994152047,15.836909871244636,0.0,-277.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
3d673f56-d9fe-4486-bb5e-1b016f0438bc,PRD-0005,JAI-001,78,135,2025-02-09,2024-12-26,2024-01-01 08:00:00,61,51.0,2.033333333333333,19.607843137254903,38.36065573770492,0.01639344262295082,-386.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
63591c76-52ba-4bd8-a3bc-aa5152af4194,PRD-0011,JAI-001,108,135,2025-07-18,2024-12-26,2024-01-01 08:00:00,330,243.0,11.0,35.80246913580247,9.818181818181818,0.0,-227.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
32077fee-cfc8-40fe-aaf2-95d6298c6316,PRD-0012,JAI-001,102,135,2026-05-05,2024-12-30,2024-01-01 08:00:00,181,145.0,6.033333333333333,24.82758620689655,16.906077348066297,0.0,64.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
f19c9549-69b6-4832-9854-d4916e35a2bc,PRD-0026,JAI-001,91,96,2025-01-08,2024-12-28,2024-01-01 08:00:00,44,35.0,1.4666666666666666,25.71428571428571,62.04545454545455,0.022727272727272728,-418.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
e72984f8-f365-4418-b865-cf57cabe5928,PRD-0032,JAI-001,40,77,2026-05-11,2024-12-25,2024-01-01 08:00:00,34,28.0,1.1333333333333333,21.428571428571427,35.294117647058826,0.0,70.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
9df3c930-3802-4663-a845-a4a9895339d0,PRD-0050,JAI-001,38,38,2027-04-12,2024-12-27,2024-01-01 08:00:00,57,46.0,1.9,23.91304347826087,20.0,0.0,406.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
d0b7130b-6d05-4c37-81db-7beb3f097792,PRD-0053,JAI-001,2,38,,2024-12-30,2024-01-01 08:00:00,64,46.0,2.1333333333333333,39.130434782608695,0.9375,0.03125,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
228a6c78-e1b4-4a62-b89f-8a5413d17f6f,PRD-0056,JAI-001,9,31,2027-10-18,2024-12-24,2024-01-01 08:00:00,51,40.0,1.7,27.500000000000004,5.294117647058823,0.0392156862745098,595.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
60cd62d8-2962-4045-b2a8-9b110ad1180a,PRD-0059,JAI-001,28,31,2027-02-08,2024-12-26,2024-01-01 08:00:00,39,30.0,1.3,30.0,21.538461538461537,0.0,343.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
7d3e0153-7033-4a6c-a7c7-07f40de82db4,PRD-0070,JAI-001,8,8,,2024-12-30,2024-01-01 08:00:00,20,15.0,0.6666666666666666,33.33333333333333,12.0,0.5,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
34cd1c2f-d52a-465b-8529-66cf61742c2f,PRD-0076,JAI-001,17,19,,2024-12-24,2024-01-01 08:00:00,36,23.0,1.2,56.52173913043478,14.166666666666668,0.3611111111111111,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
ef1fb31c-e8ac-4991-9470-1beccda8a2ba,PRD-0077,JAI-001,18,19,,2024-12-24,2024-01-01 08:00:00,43,30.0,1.4333333333333333,43.333333333333336,12.55813953488372,0.3023255813953488,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
483c3060-69ad-44dd-bbee-a9e2ec9b7c75,PRD-0078,JAI-001,18,19,,2024-12-29,2024-01-01 08:00:00,10,7.0,0.3333333333333333,42.857142857142854,54.0,0.2,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
1faca4ba-406e-48eb-b3bb-40c4e4697fef,PRD-0086,JAI-001,13,15,,2024-12-24,2024-01-01 08:00:00,37,28.0,1.2333333333333334,32.142857142857146,10.54054054054054,0.0,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
d1a16b2d-f53d-40d3-99e5-d14c7ac26b64,PRD-0088,JAI-001,1,15,,2024-12-27,2024-01-01 08:00:00,23,18.0,0.7666666666666667,27.77777777777778,1.3043478260869565,0.08695652173913043,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
6c572f16-1094-408a-9f85-f4ccf6b418b6,PRD-0092,JAI-001,4,15,,2024-12-29,2024-01-01 08:00:00,29,26.0,0.9666666666666667,11.538461538461538,4.137931034482759,0.06896551724137931,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
c94872f7-3ba8-4e4c-9866-9b186d555d88,PRD-0096,JAI-001,17,23,,2024-12-27,2024-01-01 08:00:00,35,31.0,1.1666666666666667,12.903225806451612,14.571428571428571,0.0,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
29d4f0a2-2e29-4ca5-8556-c3f9e43f15f7,PRD-0108,JAI-001,30,31,,2024-12-31,2024-01-01 08:00:00,109,63.0,3.6333333333333333,73.01587301587301,8.256880733944953,0.01834862385321101,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
3de4dd31-328a-4f89-bf12-1dff5d76b0fa,PRD-0012,LUC-001,72,135,2025-01-10,2024-12-28,2024-01-01 08:00:00,228,192.0,7.6,18.75,9.473684210526317,0.0,-416.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
43228b25-1e03-4ff7-a3ca-d10e87a4c755,PRD-0013,LUC-001,121,135,2026-03-05,2024-12-24,2024-01-01 08:00:00,177,143.0,5.9,23.776223776223777,20.508474576271187,0.022598870056497175,3.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
04a66d49-756f-4aa0-be20-12b2801aa10d,PRD-0019,LUC-001,103,135,2026-12-21,2024-12-24,2024-01-01 08:00:00,68,56.0,2.2666666666666666,21.428571428571427,45.44117647058824,0.014705882352941176,294.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
6b0b0761-9ee6-4ee3-8458-33e9d81dc2ac,PRD-0021,LUC-001,85,96,2025-01-05,2024-12-26,2024-01-01 08:00:00,97,79.0,3.2333333333333334,22.78481012658228,26.288659793814432,0.020618556701030927,-421.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
8a4036cf-0987-40c6-85d6-86a3b7fe318d,PRD-0022,LUC-001,19,96,2025-01-06,2024-12-31,2024-01-01 08:00:00,83,70.0,2.7666666666666666,18.571428571428573,6.867469879518072,0.0,-420.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
55d525c5-597b-43ac-b126-d5ad7777c3a7,PRD-0028,LUC-001,61,77,2025-01-27,2024-12-29,2024-01-01 08:00:00,128,115.0,4.266666666666667,11.304347826086957,14.296875,0.015625,-399.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
0584843d-4974-4085-89f2-5731ae6f9b1d,PRD-0030,LUC-001,66,77,2025-02-27,2024-12-25,2024-01-01 08:00:00,88,75.0,2.933333333333333,17.333333333333336,22.5,0.03409090909090909,-368.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
9c66a226-f27b-47f0-bd5c-f08f8deb647b,PRD-0045,LUC-001,3,38,2026-02-12,2024-12-30,2024-01-01 08:00:00,52,41.0,1.7333333333333334,26.82926829268293,1.7307692307692306,0.0,-18.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
6a0ae768-20c7-44ac-ba54-0e1e32bfaaa5,PRD-0047,LUC-001,36,38,2026-10-01,2024-12-31,2024-01-01 08:00:00,45,36.0,1.5,25.0,24.0,0.044444444444444446,213.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
596aa17a-87d7-4a08-a114-41fe15647190,PRD-0057,LUC-001,25,31,2026-07-23,2024-12-29,2024-01-01 08:00:00,58,44.0,1.9333333333333333,31.818181818181817,12.931034482758621,0.08620689655172414,143.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
992d46d1-b7b3-4b3a-9777-014227da482e,PRD-0065,LUC-001,5,8,,2024-12-27,2024-01-01 08:00:00,19,15.0,0.6333333333333333,26.666666666666668,7.894736842105264,0.42105263157894735,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
8d2a69f5-87c1-45ad-92e0-9525c711a399,PRD-0068,LUC-001,5,8,,2024-12-30,2024-01-01 08:00:00,16,12.0,0.5333333333333333,33.33333333333333,9.375,0.125,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
c8a8fbfb-71bf-45e0-a61b-ea98ab59fc76,PRD-0075,LUC-001,16,19,,2024-12-30,2024-01-01 08:00:00,30,20.0,1.0,50.0,16.0,0.16666666666666666,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
36376211-30d2-4ff8-ae01-8f683d055fff,PRD-0084,LUC-001,18,19,,2024-12-27,2024-01-01 08:00:00,50,30.0,1.6666666666666667,66.66666666666666,10.799999999999999,0.14,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
69abcadb-a42a-430c-bcf3-ec561cb7a053,PRD-0088,LUC-001,13,15,,2024-12-25,2024-01-01 08:00:00,15,13.0,0.5,15.384615384615385,26.0,0.2,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
d03ac702-fa6b-475d-b348-a604c5196799,PRD-0093,LUC-001,14,15,,2024-12-31,2024-01-01 08:00:00,36,26.0,1.2,38.46153846153847,11.666666666666668,0.0,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
323620ab-67c2-4d56-9933-ceab07a20a47,PRD-0096,LUC-001,22,23,,2024-12-24,2024-01-01 08:00:00,48,40.0,1.6,20.0,13.75,0.125,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
ad71f086-2606-4dca-8ba5-3ac96c381ff4,PRD-0101,LUC-001,29,31,,2024-12-24,2024-01-01 08:00:00,74,46.0,2.466666666666667,60.86956521739131,11.756756756756756,0.0,,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
89aa7f43-6c0e-467d-b041-f19c3f841077,PRD-0106,LUC-001,16,31,2025-11-21,2024-12-24,2024-01-01 08:00:00,86,59.0,2.8666666666666667,45.76271186440678,5.5813953488372094,0.03488372093023256,-101.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
2a5e2f6e-25aa-4164-a140-8b7df0f6358a,PRD-0007,NGP-001,107,135,2025-10-14,2024-12-31,2024-01-01 08:00:00,252,197.0,8.4,27.918781725888326,12.738095238095237,0.003968253968253968,-139.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
a0db4da6-78e1-4c49-90e8-966ec6683a5e,PRD-0008,NGP-001,48,135,2026-04-24,2024-12-27,2024-01-01 08:00:00,116,105.0,3.8666666666666667,10.476190476190476,12.413793103448276,0.04310344827586207,53.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
dab62fff-d721-43db-9329-ea090dfef6fc,PRD-0009,NGP-001,120,135,2025-03-27,2024-12-28,2024-01-01 08:00:00,182,152.0,6.066666666666666,19.736842105263158,19.78021978021978,0.005494505494505495,-340.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
586e32db-4496-4217-a436-375cef91a101,PRD-0026,NGP-001,89,96,2025-01-16,2024-12-30,2024-01-01 08:00:00,167,139.0,5.566666666666666,20.14388489208633,15.988023952095809,0.005988023952095809,-410.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
e9d3f1cb-218e-465e-9b3c-0b2d74992821,PRD-0037,NGP-001,125,154,2025-01-16,2024-12-25,2024-01-01 08:00:00,162,132.0,5.4,22.727272727272727,23.148148148148145,0.024691358024691357,-410.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
44e2d7de-69a7-45d5-b89c-11cca6d25228,PRD-0038,NGP-001,54,154,2025-01-06,2024-12-26,2024-01-01 08:00:00,157,126.0,5.233333333333333,24.6031746031746,10.318471337579618,0.012738853503184714,-420.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
4098b516-3b9f-418f-ae1d-9c85c4ccd6cc,PRD-0042,NGP-001,139,154,2025-01-05,2024-12-25,2024-01-01 08:00:00,250,230.0,8.333333333333334,8.695652173913043,16.68,0.0,-421.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
2b63fa78-c547-49d7-9f78-b42eb5fde6a4,PRD-0045,NGP-001,33,38,2026-04-26,2024-12-27,2024-01-01 08:00:00,49,37.0,1.6333333333333333,32.432432432432435,20.20408163265306,0.0,55.0,LOW_STOCK,HIGH,Stock level is below reorder threshold or will run out soon
